Source,Main Measure,Detailed Measure,Region,Age,Race,Units,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,
REMI v3.1,GDP,Personal Consumption Expenditures,Snohomish County,NA,NA,Billions of Fixed (2012) Dollars,19.296,19.616,19.825,20.095,21.3,22.463,23.358,24.091,23.729,24.377,24.803,25,25.853,26.153,27.033,28.019,28.562,30.26,30.994,31.059,33.856,35.774,36.705,37.253,38.39,39.395,40.38,41.375,42.528,43.751,44.938,46.3,47.502,48.718,49.886,50.959,52.04,53.149,54.302,55.494,56.722,57.988,59.291,60.652,62.044,63.5,65.004,66.567,68.2,69.846,71.513,73.218,74.928,76.657,78.419,80.185,81.928,83.666,85.413,87.159,
REMI v3.1,GDP,Gross Private Domestic Fixed Investment,Region,NA,NA,Billions of Fixed (2012) Dollars,26.997,25.852,26.624,28.884,30.637,31.561,31.127,28.657,23.444,23.611,25.496,28.309,29.959,32.418,34.138,35.955,38.515,41.188,43.504,42.484,46.332,48.658,49.332,52.529,56.28,59.974,62.539,64.181,65.451,66.759,67.92,69.323,70.645,71.997,73.284,74.402,75.498,76.635,77.871,79.22,80.686,82.259,83.922,85.677,87.491,89.39,91.353,93.397,95.525,97.678,99.867,102.102,104.36,106.645,108.966,111.311,113.622,115.898,118.149,120.392,
REMI v3.1,GDP,Gross Private Domestic Fixed Investment,King County,NA,NA,Billions of Fixed (2012) Dollars,18.034,17.069,17.376,18.82,19.681,20.329,19.942,18.458,15.025,15.257,16.466,18.314,19.373,21.193,22.392,23.569,25.661,27.89,29.603,28.671,31.376,33.486,34.223,36.603,39.095,41.502,43.139,44.189,45.008,45.892,46.694,47.722,48.69,49.693,50.651,51.476,52.285,53.125,54.042,55.04,56.125,57.288,58.516,59.808,61.139,62.533,63.971,65.469,67.036,68.619,70.233,71.882,73.553,75.251,76.981,78.732,80.454,82.149,83.822,85.487,
REMI v3.1,GDP,Gross Private Domestic Fixed Investment,Kitsap County,NA,NA,Billions of Fixed (2012) Dollars,1.157,1.181,1.272,1.373,1.481,1.47,1.393,1.248,1.021,0.965,1.024,1.092,1.206,1.275,1.362,1.615,1.722,1.494,1.564,1.631,1.716,1.666,1.613,1.67,1.769,1.887,1.972,2.023,2.061,2.096,2.124,2.15,2.177,2.205,2.232,2.256,2.281,2.305,2.331,2.358,2.387,2.42,2.454,2.492,2.531,2.571,2.615,2.662,2.71,2.759,2.809,2.86,2.912,2.964,3.016,3.069,3.123,3.178,3.232,3.286,
REMI v3.1,GDP,Gross Private Domestic Fixed Investment,Pierce County,NA,NA,Billions of Fixed (2012) Dollars,3.992,3.899,4.077,4.47,4.841,4.942,4.872,4.427,3.688,3.651,3.965,4.276,4.52,4.845,5.067,5.279,5.515,5.864,6.153,6.133,6.725,6.815,6.763,7.1,7.64,8.216,8.649,8.938,9.154,9.353,9.515,9.689,9.859,10.029,10.197,10.356,10.516,10.678,10.849,11.032,11.225,11.427,11.638,11.86,12.092,12.333,12.584,12.843,13.11,13.382,13.659,13.94,14.224,14.511,14.8,15.093,15.386,15.678,15.969,16.26,
REMI v3.1,GDP,Gross Private Domestic Fixed Investment,Snohomish County,NA,NA,Billions of Fixed (2012) Dollars,3.814,3.703,3.9,4.221,4.633,4.82,4.92,4.524,3.71,3.738,4.041,4.628,4.861,5.106,5.318,5.492,5.616,5.94,6.183,6.05,6.515,6.691,6.733,7.156,7.776,8.37,8.779,9.031,9.227,9.418,9.586,9.762,9.919,10.069,10.204,10.313,10.417,10.526,10.649,10.79,10.949,11.124,11.314,11.518,11.729,11.952,12.183,12.422,12.669,12.917,13.167,13.42,13.671,13.92,14.169,14.417,14.658,14.894,15.127,15.36,
REMI v3.1,GDP,Change in Private Inventories,Region,NA,NA,Billions of Fixed (2012) Dollars,-0.437,0.207,-0.067,0.483,0.909,1.144,1.479,-0.408,-1.641,1.553,1.073,1.475,1.427,1.322,2.2,-0.448,-0.339,0.453,2.49,-0.31,-0.245,2.463,1.204,0.917,2.465,2.806,3.143,3.107,3.453,3.92,4.414,4.585,4.734,4.878,5.013,5.137,5.26,5.383,5.505,5.626,5.747,5.868,5.99,6.113,6.237,6.363,6.49,6.618,6.747,6.876,7.006,7.137,7.269,7.401,7.534,7.668,7.802,7.936,8.07,8.205,
REMI v3.1,GDP,Change in Private Inventories,King County,NA,NA,Billions of Fixed (2012) Dollars,-0.366,0.152,-0.05,0.343,0.585,0.729,0.877,-0.252,-1.088,0.871,0.597,0.821,0.887,0.815,1.289,-0.229,0.017,0.422,1.262,-0.235,-0.182,1.797,0.811,0.586,1.511,1.669,1.826,1.772,1.939,2.174,2.422,2.516,2.597,2.675,2.749,2.817,2.884,2.951,3.018,3.085,3.151,3.218,3.286,3.354,3.423,3.492,3.563,3.634,3.706,3.778,3.851,3.924,3.998,4.072,4.147,4.222,4.297,4.372,4.447,4.523,
REMI v3.1,GDP,Change in Private Inventories,Kitsap County,NA,NA,Billions of Fixed (2012) Dollars,-0.011,0.003,0.001,0.01,0.015,0.021,0.024,-0.006,-0.028,0.022,0.014,0.02,0.023,0.018,0.035,-0.01,-0.017,0.001,0.048,-0.002,-0.001,0.011,0.007,0.006,0.016,0.019,0.021,0.021,0.024,0.027,0.03,0.031,0.031,0.032,0.033,0.034,0.034,0.035,0.036,0.037,0.037,0.038,0.039,0.039,0.04,0.041,0.042,0.042,0.043,0.044,0.044,0.045,0.046,0.047,0.047,0.048,0.049,0.049,0.05,0.051,
REMI v3.1,GDP,Change in Private Inventories,Pierce County,NA,NA,Billions of Fixed (2012) Dollars,0.05,0.032,0.024,0.092,0.089,0.141,0.068,-0.05,-0.218,0.104,0.069,0.118,0.141,0.14,0.241,0.049,-0.019,0.05,0.185,-0.016,-0.017,0.122,0.057,0.042,0.109,0.121,0.132,0.128,0.139,0.155,0.17,0.175,0.179,0.182,0.185,0.189,0.192,0.195,0.198,0.202,0.205,0.208,0.212,0.215,0.218,0.222,0.225,0.228,0.232,0.235,0.239,0.242,0.246,0.249,0.253,0.256,0.259,0.263,0.266,0.269,
REMI v3.1,GDP,Change in Private Inventories,Snohomish County,NA,NA,Billions of Fixed (2012) Dollars,-0.11,0.02,-0.043,0.038,0.22,0.253,0.51,-0.1,-0.307,0.556,0.393,0.516,0.377,0.35,0.635,-0.259,-0.321,-0.02,0.996,-0.057,-0.045,0.533,0.329,0.284,0.83,0.997,1.164,1.186,1.351,1.564,1.792,1.863,1.927,1.989,2.046,2.098,2.15,2.201,2.253,2.303,2.353,2.404,2.454,2.505,2.556,2.608,2.66,2.713,2.766,2.819,2.872,2.925,2.979,3.033,3.088,3.142,3.197,3.252,3.307,3.363,
REMI v3.1,GDP,Net Trade of Goods and Services,Region,NA,NA,Billions of Fixed (2012) Dollars,10.852,8.684,5.165,0.334,6.583,8.082,16.797,23.549,23.418,21.594,27.511,29.874,34.6,39.001,39.699,44.979,53.655,61.945,65.757,75.656,80.049,83.835,88.125,91.9,97.786,102.613,107.869,113.398,119.173,125.074,132.861,137.193,142.85,147.818,152.255,156.223,160.23,164.307,168.344,172.409,176.493,180.622,184.827,189.059,193.358,197.612,201.899,206.152,210.34,214.637,218.99,223.385,227.897,232.502,237.184,242.008,247.146,252.57,258.268,264.25,
REMI v3.1,GDP,Net Trade of Goods and Services,King County,NA,NA,Billions of Fixed (2012) Dollars,31.031,30.644,29.567,25.08,31.192,31.527,37.554,45.983,46.484,46.351,50.935,53.097,55.901,57.123,56.419,62.419,70.401,79.394,86.206,99.071,108.096,111.444,115.997,119.821,126.129,131.438,137.023,142.719,148.67,154.791,162.546,167.2,172.997,178.155,182.808,186.995,191.224,195.538,199.847,204.215,208.63,213.09,217.635,222.249,226.947,231.635,236.408,241.189,245.941,250.817,255.744,260.707,265.768,270.901,276.108,281.442,287.049,292.901,298.992,305.324,
REMI v3.1,GDP,Net Trade of Goods and Services,Kitsap County,NA,NA,Billions of Fixed (2012) Dollars,-6.139,-6.649,-7.443,-7.416,-7.745,-7.506,-7.405,-7.373,-7.615,-7.892,-7.511,-7.48,-7.424,-7.468,-7.977,-8.626,-8.228,-7.255,-7.304,-7.418,-7.962,-8.04,-8.243,-8.308,-8.397,-8.548,-8.693,-8.811,-8.895,-8.982,-8.99,-9.16,-9.269,-9.376,-9.477,-9.571,-9.664,-9.762,-9.86,-9.963,-10.072,-10.182,-10.292,-10.41,-10.532,-10.658,-10.798,-10.949,-11.101,-11.259,-11.418,-11.58,-11.743,-11.905,-12.073,-12.246,-12.421,-12.6,-12.781,-12.958,
REMI v3.1,GDP,Net Trade of Goods and Services,Pierce County,NA,NA,Billions of Fixed (2012) Dollars,-10.177,-10.565,-11.976,-11.653,-11.953,-12.528,-12.072,-14.515,-14.705,-15.533,-15.751,-15.957,-14.971,-14.028,-13.419,-13.296,-13.604,-14.688,-15.723,-16.701,-18.138,-17.618,-17.951,-18.127,-18.39,-18.776,-19.124,-19.432,-19.728,-20.05,-20.303,-20.693,-21.037,-21.366,-21.674,-21.949,-22.236,-22.529,-22.838,-23.171,-23.513,-23.842,-24.176,-24.528,-24.897,-25.282,-25.7,-26.139,-26.595,-27.068,-27.544,-28.019,-28.5,-28.983,-29.469,-29.966,-30.469,-30.967,-31.459,-31.948,
REMI v3.1,GDP,Net Trade of Goods and Services,Snohomish County,NA,NA,Billions of Fixed (2012) Dollars,-3.863,-4.747,-4.983,-5.677,-4.91,-3.411,-1.28,-0.547,-0.747,-1.332,-0.162,0.214,1.094,3.374,4.675,4.483,5.085,4.494,2.577,0.703,-1.947,-1.951,-1.678,-1.486,-1.556,-1.501,-1.337,-1.078,-0.873,-0.685,-0.392,-0.155,0.159,0.405,0.598,0.748,0.906,1.06,1.196,1.328,1.448,1.556,1.66,1.748,1.84,1.916,1.988,2.051,2.094,2.148,2.209,2.276,2.372,2.489,2.617,2.778,2.988,3.236,3.515,3.833,
REMI v3.1,GDP,Government Consumption Expenditures and Gross Investment,Region,NA,NA,Billions of Fixed (2012) Dollars,35.754,38.28,39.982,41.098,42.66,43.016,43.676,46.696,49.395,50.238,49.042,49.133,46.828,45.18,45.631,46.213,45.629,45.013,45.592,47.022,47.132,46.594,47.551,47.888,48.425,48.901,49.295,49.641,49.945,50.247,50.507,50.614,50.865,51.107,51.334,51.537,51.729,51.917,52.107,52.3,52.499,52.704,52.915,53.134,53.36,53.595,53.839,54.091,54.351,54.616,54.884,55.157,55.434,55.712,55.993,56.275,56.555,56.831,57.103,57.371,
REMI v3.1,GDP,Government Consumption Expenditures and Gross Investment,King County,NA,NA,Billions of Fixed (2012) Dollars,10.728,11.324,11.722,11.935,11.884,11.963,11.982,12.318,12.907,12.996,12.489,12.202,11.844,11.761,12.169,12.291,12.295,12.232,12.237,12.333,11.977,11.975,12.271,12.401,12.583,12.743,12.878,13.002,13.117,13.233,13.344,13.426,13.535,13.64,13.737,13.822,13.903,13.982,14.062,14.145,14.231,14.32,14.413,14.509,14.609,14.713,14.82,14.93,15.045,15.161,15.28,15.402,15.525,15.65,15.777,15.905,16.033,16.159,16.283,16.407,
REMI v3.1,GDP,Government Consumption Expenditures and Gross Investment,Kitsap County,NA,NA,Billions of Fixed (2012) Dollars,7.247,7.83,8.217,8.179,8.374,8.234,8.234,8.784,8.852,8.861,8.797,8.789,8.467,8.564,9.112,9.925,9.348,8.28,7.981,8.317,8.488,8.341,8.487,8.504,8.567,8.623,8.667,8.703,8.731,8.76,8.78,8.764,8.78,8.796,8.811,8.824,8.837,8.849,8.861,8.872,8.884,8.895,8.907,8.919,8.932,8.945,8.96,8.975,8.991,9.008,9.025,9.042,9.06,9.078,9.096,9.115,9.133,9.152,9.17,9.189,
REMI v3.1,GDP,Government Consumption Expenditures and Gross Investment,Pierce County,NA,NA,Billions of Fixed (2012) Dollars,12.457,13.471,14.244,14.9,16.232,16.723,17.517,19.655,21.526,22.262,21.891,22.472,21.094,19.549,19.034,18.453,18.773,19.822,20.915,21.699,21.841,21.472,21.902,22.05,22.254,22.435,22.579,22.701,22.799,22.894,22.96,22.947,23.014,23.079,23.143,23.203,23.263,23.321,23.381,23.441,23.502,23.564,23.627,23.693,23.76,23.83,23.903,23.978,24.056,24.135,24.214,24.295,24.377,24.459,24.541,24.623,24.705,24.785,24.864,24.941,
REMI v3.1,GDP,Government Consumption Expenditures and Gross Investment,Snohomish County,NA,NA,Billions of Fixed (2012) Dollars,5.321,5.655,5.798,6.084,6.171,6.097,5.943,5.939,6.11,6.119,5.865,5.669,5.424,5.307,5.316,5.544,5.212,4.68,4.459,4.673,4.827,4.806,4.891,4.933,5.02,5.1,5.171,5.236,5.298,5.361,5.422,5.477,5.537,5.593,5.644,5.687,5.726,5.764,5.802,5.842,5.882,5.924,5.968,6.013,6.059,6.107,6.157,6.207,6.259,6.312,6.364,6.418,6.472,6.525,6.579,6.632,6.684,6.735,6.785,6.835,
REMI v3.1,GDP,Exogenous Final Demand,Region,NA,NA,Billions of Fixed (2012) Dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
REMI v3.1,GDP,Exogenous Final Demand,King County,NA,NA,Billions of Fixed (2012) Dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
REMI v3.1,GDP,Exogenous Final Demand,Kitsap County,NA,NA,Billions of Fixed (2012) Dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
REMI v3.1,GDP,Exogenous Final Demand,Pierce County,NA,NA,Billions of Fixed (2012) Dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
REMI v3.1,GDP,Exogenous Final Demand,Snohomish County,NA,NA,Billions of Fixed (2012) Dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
REMI v3.1,Population,Total Population,Nation,All Ages (0-100),All Races,Thousands,284968.956,287625.193,290107.933,292805.298,295516.599,298379.912,301231.207,304093.966,306771.529,309378.432,311841.632,314344.33,316735.376,319270.048,321829.327,324367.742,326623.063,328542.158,330233.102,331501.08,331893.745,333797.119,336074.163,338170.592,340105.496,342019.134,343906.483,345762.58,347582.722,349363.402,351101.556,352794.975,354441.022,356038.796,357587.402,359085.747,360532.742,361926.991,363267.492,364553.642,365785.977,366966.414,368097.321,369181.933,370224.754,371229.948,372202.242,373145.354,374065.759,374968.71,375859.246,376742.299,377622.917,378505.643,379394.564,380292.378,381201.429,382122.813,383057.071,384003.577,
REMI v3.1,Population,Total Population,Nation,All Ages (0-100),White-NonHispanic,Thousands,195981.396,196140.54,196232.76,196461.761,196620.983,196832.697,197011.394,197183.535,197274.549,197423.534,197659.247,197947.744,198131.554,198371.075,198534.68,198674.504,198656.919,198514.158,198330.377,197712.124,196833.431,196666.816,196553.619,196388.742,196170.783,195921.206,195635.657,195310.768,194943.862,194533.533,194078.842,193579.413,193034.915,192446.186,191814.397,191140.759,190426.704,189673.68,188883.358,188058.004,187200.2,186313.08,185400.023,184464.833,183512.029,182545.487,181569.236,180586.224,179601.494,178618.505,177640.508,176670.394,175711.127,174765.435,173835.44,172922.571,172027.863,171151.432,170293.215,169452.184,
REMI v3.1,Population,Total Population,Nation,All Ages (0-100),Black-NonHispanic,Thousands,34783.274,35130.061,35438.251,35797.599,36147.348,36520.961,36905.758,37290.709,37656.592,38023.412,38428.54,38844.015,39243.955,39654.188,40066.823,40470.614,40849.922,41195.798,41525.379,41725.587,41858.536,42157.277,42496.337,42815.405,43116.364,43414.717,43710.251,44002.494,44290.69,44574.199,44852.622,45125.713,45393.23,45655.168,45911.488,46162.23,46407.383,46646.973,46881.046,47109.471,47332.24,47549.53,47761.569,47968.746,48171.357,48369.902,48564.915,48756.798,48946.289,49134.02,49320.539,49506.522,49692.598,49879.19,50066.692,50255.336,50445.21,50636.659,50829.832,51024.846,
REMI v3.1,Population,Total Population,Nation,All Ages (0-100),Other-NonHispanic,Thousands,17056.329,17736.972,18387.493,19044.563,19724.654,20419.949,21117.202,21825.937,22512.899,23189.127,23897.816,24626.061,25369.127,26155.321,26971.752,27771.73,28520.405,29142.091,29724.389,30184.232,30554.734,31157.752,31882.615,32562.087,33203.527,33850.85,34501.38,35154.67,35810.6,36469.044,37129.761,37792.856,38457.967,39124.993,39793.765,40463.937,41135.112,41806.633,42477.864,43148.191,43817.126,44484.396,45149.815,45813.156,46474.325,47133.085,47789.407,48443.178,49094.326,49743.075,50389.605,51034.147,51677.083,52318.713,52959.528,53599.802,54239.954,54880.254,55520.83,56161.938,
REMI v3.1,Population,Total Population,Nation,All Ages (0-100),Hispanic,Thousands,37147.957,38617.62,40049.429,41501.375,43023.614,44606.305,46196.853,47793.785,49327.489,50742.36,51856.029,52926.51,53990.739,55089.463,56256.073,57450.895,58595.817,59690.11,60652.957,61879.137,62647.044,63815.273,65141.592,66404.358,67614.821,68832.359,70059.195,71294.648,72537.569,73786.625,75040.331,76296.993,77554.91,78812.449,80067.752,81318.82,82563.543,83799.705,85025.223,86237.976,87436.411,88619.409,89785.914,90935.197,92067.043,93181.474,94278.685,95359.154,96423.651,97473.11,98508.594,99531.237,100542.11,101542.305,102532.903,103514.669,104488.402,105454.468,106413.194,107364.608,
REMI v3.1,Population,Total Population,Nation,Ages 0-4,All Races,Thousands,19298.061,19429.192,19592.446,19785.885,19917.4,19938.883,20125.962,20271.127,20244.518,20192.919,20142.867,20010.635,19897.643,19934.057,19992.579,20016.9,19987.094,19881.898,19685.027,19281.212,18827.338,18673.511,18635.939,18678.081,18774.886,19025.934,19102.013,19170.329,19237.308,19302.667,19364.177,19421.211,19473.838,19522.118,19565.892,19604.155,19634.508,19654.264,19660.937,19652.298,19627.334,19587.266,19534.396,19471.488,19402.02,19329.407,19256.206,19184.586,19116.355,19053.207,18996.729,18948.236,18908.841,18879.868,18861.97,18854.963,18858.341,18870.761,18890.181,18914.411,
REMI v3.1,Population,Total Population,Nation,Ages 0-4,White-NonHispanic,Thousands,11155.635,11062.445,10996.227,10939.779,10846.663,10707.194,10645.045,10556.579,10395.049,10280.251,10178.351,10067.356,9975.46,9959.151,9952.458,9924.539,9844.783,9733.357,9573.969,9346.461,9073.904,8963.356,8890.528,8848.002,8806.385,8854.872,8801.018,8743.059,8683.31,8622.922,8562.555,8502.808,8444.208,8386.882,8330.765,8275.292,8219.24,8161.304,8100.391,8035.474,7965.903,7892.072,7814.825,7735.083,7654.124,7573.284,7493.443,7415.216,7339,7265.094,7193.8,7125.374,7060.062,6998.404,6940.696,6886.9,6836.87,6790.156,6746.002,6703.575,
REMI v3.1,Population,Total Population,Nation,Ages 0-4,Black-NonHispanic,Thousands,2746.059,2736.549,2719.821,2713.94,2706.113,2690.464,2716.493,2753.049,2775.713,2780.306,2777.843,2756.773,2736.477,2737.804,2746.082,2744.501,2744.832,2744.31,2729.61,2674.975,2631.254,2604.047,2582.033,2573.319,2577.302,2596.021,2600.307,2603.009,2604.582,2604.813,2603.401,2600.439,2596.301,2591.492,2586.568,2581.882,2577.498,2573.355,2569.255,2564.909,2560.077,2554.687,2548.742,2542.39,2535.814,2529.236,2522.825,2516.693,2510.958,2505.789,2501.308,2497.584,2494.68,2492.677,2491.584,2491.381,2492.068,2493.604,2495.894,2498.864,
REMI v3.1,Population,Total Population,Nation,Ages 0-4,Other-NonHispanic,Thousands,1488.95,1553.247,1622.463,1692.841,1757.872,1802.335,1865.649,1929.425,1972.938,2010.513,2052.682,2091.722,2135.906,2191.943,2246.675,2288.048,2322.939,2325.221,2316.239,2269.568,2220.483,2210.198,2229.76,2264.363,2305.996,2366.286,2402.829,2438.27,2474.208,2511.015,2548.613,2587.155,2626.674,2667.057,2708.043,2749.146,2789.652,2828.818,2865.967,2900.576,2932.327,2961.279,2987.766,3012.127,3034.797,3056.099,3076.251,3095.418,3113.777,3131.596,3149.207,3167.013,3185.41,3204.94,3225.983,3248.822,3273.713,3300.597,3329.244,3359.341,
REMI v3.1,Population,Total Population,Nation,Ages 0-4,Hispanic,Thousands,3907.417,4076.951,4253.935,4439.325,4606.752,4738.89,4898.775,5032.074,5100.818,5121.849,5133.991,5094.784,5049.799,5045.159,5047.364,5059.811,5074.54,5079.01,5065.209,4990.208,4901.697,4895.91,4933.617,4992.396,5085.204,5208.755,5297.859,5385.992,5475.207,5563.918,5649.607,5730.809,5806.655,5876.686,5940.516,5997.834,6048.118,6090.787,6125.323,6151.339,6169.027,6179.228,6183.062,6181.889,6177.285,6170.788,6163.687,6157.259,6152.619,6150.728,6152.414,6158.267,6168.689,6183.847,6203.707,6227.86,6255.69,6286.404,6319.041,6352.632,
REMI v3.1,Population,Total Population,Nation,Ages 5-19,All Races,Thousands,61608.196,61744.208,61833.37,61968.469,62087.86,62385.535,62623.469,62847.137,63035.873,63005.178,62764.27,62613.528,62549.394,62433.022,62406.78,62473.79,62505.861,62501.15,62467.205,63550.757,63303.998,63197.375,63062.341,62728.087,62301.074,61670.384,61139.566,60610.373,60247.715,59978.104,59797.441,59664.422,59540.8,59406.263,59262.016,59156.335,59151.62,59224.443,59382.296,59598.879,59960.333,60135.425,60287.97,60421.961,60534.658,60621.733,60681.382,60713.17,60717.404,60695.278,60648.018,60577.084,60484.187,60371.499,60241.888,60099.257,59948.698,59795.736,59646.284,59506.207,
REMI v3.1,Population,Total Population,Nation,Ages 5-19,White-NonHispanic,Thousands,37890.496,37580.03,37235.235,36914.213,36523.656,36193.417,35829.976,35466.955,35085.823,34610.374,34169.827,33787.382,33451.93,33092.003,32760.826,32477.1,32201.868,31927.417,31666.428,32017.508,31714.554,31419.222,31087.606,30689.426,30308.955,29823.761,29414.228,29008.353,28674.953,28387.943,28130.697,27878.496,27622.069,27343.268,27056.607,26777.207,26557.422,26367.438,26209.261,26054.561,25990.348,25824.295,25653.434,25479.135,25301.381,25119.645,24933.747,24743.607,24549.247,24350.876,24148.585,23942.427,23732.541,23519.2,23302.908,23084.628,22865.957,22648.48,22434.105,22224.691,
REMI v3.1,Population,Total Population,Nation,Ages 5-19,Black-NonHispanic,Thousands,9184.684,9199.532,9209.931,9216.912,9214.919,9227.498,9218.865,9182.892,9123.785,9029.305,8924.502,8838.233,8764.966,8694.973,8652.209,8646.068,8633.982,8614.509,8601.839,8713.779,8665.998,8643.515,8637.309,8606.417,8556.216,8478.437,8395.847,8310.618,8248.957,8205.44,8172.687,8145.59,8119.116,8090.068,8059.496,8036.453,8016.018,7995.328,7987.335,7991.68,8009.401,8011.642,8011.474,8009.663,8006.217,8000.971,7993.991,7985.588,7976.202,7966.318,7956.215,7946.067,7935.958,7925.89,7915.936,7906.222,7896.864,7888.072,7880.124,7873.429,
REMI v3.1,Population,Total Population,Nation,Ages 5-19,Other-NonHispanic,Thousands,4151.762,4271.621,4388.586,4510.477,4646.74,4812.313,4976.842,5146.695,5317.124,5469.174,5572.627,5690.751,5822.873,5945.917,6078.958,6212.065,6340.492,6461.033,6575.637,6767.746,6827.898,6937.304,7038.168,7101.412,7145.042,7169.752,7210.462,7245.247,7297.705,7351.797,7411.187,7469.609,7519.911,7576.501,7630.627,7696.29,7764.976,7854.624,7964.045,8085.126,8225.889,8343.376,8459.426,8574.841,8689.22,8801.633,8911.569,9018.701,9122.528,9222.661,9318.658,9410.068,9496.662,9578.295,9655.116,9727.442,9795.936,9861.512,9925.207,9988.123,
